lactate	acetate	succinate	butyrate	formate	pH
4.220392578	12.5663153	9.409596679	0.003717077	0.397706444	5.25
4.278739219	12.2269625	9.346108249	0.003717077	0.462884087	5.17
4.163949503	12.08228421	9.129814107	0.003717077	0.58346028	5.21
0.176178605	2.346856314	0.357999452	0.003717077	0.762253642	6.61
0.353564159	2.610348661	0.350171542	0.003717077	0.3487474	6.57
0.256635739	3.868867021	1.107815118	0.003717077	1.132750598	6.3
1.62785992	6.882897285	4.204037821	0.003717077	1.787901987	5.42
3.764569175	10.93520013	6.989236699	0.003717077	1.811738629	5.05
3.813477499	12.86870234	7.92443184	0.003717077	1.703026283	5
3.793088366	13.05008231	8.723895934	0.003717077	1.664209738	4.99
3.733949852	13.22586202	8.852961315	0.003717077	1.71196086	5
3.947003085	13.21242006	8.589265672	0.003717077	1.681050369	5.04
3.861116243	13.18489229	8.873898886	0.003717077	1.648998319	5.09
4.103014248	13.1785621	8.769216689	0.003717077	1.615024258	5.09
4.045083056	13.24048354	8.871802867	0.003717077	1.540359933	5.13
4.040188742	13.16648146	9.001870392	0.003717077	1.577707233	5.16
4.288003457	12.86678096	9.747671546	0.003717077	5.875579366	5.21
4.13981041	12.46682412	9.047003915	0.003717077	0.39667339	5.25
4.114829603	12.23258941	9.28889528	0.003717077	0.494493424	5.21
4.013718536	11.99669323	8.974710571	0.003717077	0.554067694	5.17
0.277434931	1.991844082	0.448714277	0.018011577	0.690152716	6.69
0.272551714	2.026111483	0.463539637	0.062453627	0.716809837	6.61
0.257467243	3.25274021	0.723384057	0.332516347	1.086844492	6.35
1.017758048	8.526806473	3.530114958	1.686161357	2.292510988	5.38
0.800450593	12.43655043	5.303987842	3.720525609	2.37097272	5.17
0.713709736	11.82311325	5.056618025	3.568271882	2.192409828	5.21
0.856991093	12.59083887	5.572140667	3.801202157	2.320021946	5.25
0.860568846	12.54199587	5.569105335	3.907519879	2.468551076	5.34
0.903580174	12.6254832	5.7301482	4.021670725	2.523336865	5.37
0.901747227	12.55088415	5.693937211	4.064633937	2.453410055	5.46
0.92296772	12.40255567	5.692534838	4.17060989	2.47990967	5.34
0.898305228	12.3621035	5.702533653	4.189595066	2.428948001	5.47
0.874954858	12.28892604	5.744660743	4.229317903	2.414714402	5.47
0.858017179	12.04277093	5.812110331	4.740329629	2.352679083	5.47
0.877744832	11.94651225	5.83953513	4.486002961	2.325775937	5.51
0.917333702	12.5380267	6.210960868	4.893921721	2.339070057	5.5
0.931185226	11.59523504	5.633701799	4.746593556	2.161207583	5.62
0.274698798	2.011526552	0.449217626	0.046364727	0.692716744	6.69
0.276154428	2.069328396	0.456523023	0.062397505	0.690155912	6.61
0.253352351	3.338432867	0.729673449	0.35079674	1.107111997	6.35
0.969316536	9.054083424	3.58284906	1.919368859	2.344726412	5.34
0.685145524	12.32688135	4.86537012	4.013635938	2.350794679	5.17
0.650133631	12.11286699	4.851443784	3.937714067	2.23086202	5.21
0.693608196	12.52075046	5.107399047	4.096862662	2.304005978	5.25
0.781879823	12.58187692	5.214586603	4.217038106	2.476938916	5.3
0.830319317	12.49787205	5.279793777	4.298303333	2.47656765	5.37
0.866081291	13.30328033	5.683708437	4.702277969	2.593563706	5.46
0.834473582	12.3133198	5.300737002	4.476444913	2.439932606	5.42
0.815552789	12.26945906	5.335754844	4.517368535	2.410258585	5.47
0.822131325	12.17254125	5.317170897	4.574335089	2.380508509	5.51
0.797763055	11.89368669	5.371430518	4.756337648	2.287577889	5.55
0.798221277	11.72218036	5.360927177	4.832798815	2.235149595	5.55
0.796879123	11.7157325	5.358454176	5.032929372	2.120923156	5.54
0.872156699	11.43126141	5.053263201	5.134767347	2.025881434	5.59
0.276242251	2.082331736	0.441321742	0.004654762	0.720389764	6.65
0.275159874	2.099778024	0.459651265	0.02181502	0.701944227	6.65
0.253200369	3.358571662	0.733233335	0.310423956	1.116412392	6.35
0.983224956	8.812288742	3.586459917	1.770997013	2.373796184	5.39
0.753174495	12.44119786	5.159942146	3.88934916	2.436608604	5.17
0.699877638	12.2262211	5.044231973	3.83198112	2.336464073	5.21
0.773154001	12.83471141	5.398131513	4.172322869	2.604532387	5.21
0.854128486	12.48756408	5.393522282	4.048410015	2.510752801	5.3
0.892584165	12.59509216	5.550045134	4.20432237	2.569858431	5.37
0.859758123	12.47891113	5.512238884	4.258669613	2.523755063	5.42
0.888301064	12.42756743	5.570813063	4.35803941	2.532037515	5.38
0.890734732	12.32746109	5.559705293	4.355624058	2.480063456	5.42
0.830336553	12.21962592	5.517225097	4.422477107	2.446764566	5.47
0.88114204	12.20723053	5.711683002	4.677048618	2.447185697	5.51
0.881592365	11.97911507	5.671436422	4.694960713	2.352213115	5.55
0.883895294	12.18801324	5.850642899	5.014446743	2.337245785	5.5
0.890369665	11.5172944	5.368762744	4.895962688	2.168561452	5.54
0.27030496	1.927216143	0.445744799	0.047966776	0.690572852	6.69
0.274457899	2.055562362	0.457532588	0.062006247	0.715584157	6.69
0.247476251	3.196293229	0.700092863	0.315136055	1.08854871	6.31
0.967851077	8.380778748	3.420382461	1.677084266	2.332479043	5.38
0.818263731	12.36926597	5.263972793	3.825017576	2.436211987	5.17
0.707284363	11.98571886	5.073459374	3.715929872	2.275917379	5.17
0.822759774	12.68593234	5.486979217	4.083584661	2.552671258	5.21
0.862504575	12.43140266	5.49497563	3.99883881	2.484411791	5.3
0.927049236	12.44909314	5.594385108	4.10972218	2.520721244	5.37
0.871805063	12.24441669	5.518565267	4.122668518	2.459211815	5.45
0.936994486	12.27698029	5.598061937	4.235387059	2.48119611	5.38
0.901781469	12.23307554	5.639213273	4.264761737	2.455682486	5.42
0.870459968	12.10059788	5.584886422	4.320452169	2.422124422	5.47
0.850941798	11.66849094	5.540587288	4.434379304	2.316255652	5.51
0.889457544	11.71658775	5.676799617	4.52563714	2.286229432	5.55
0.871106056	11.55328187	5.629663695	4.669392349	2.206366025	5.5
0.950729913	11.36663742	5.43261027	4.789209946	2.149499094	5.54
0.265898729	1.98034879	0.441339884	0.055725179	0.70767119	6.65
0.27474552	2.112069373	0.459579757	0.052234234	0.747207114	6.61
0.248104902	3.293095527	0.724031523	0.229396523	1.127306799	6.31
0.819437792	8.766243956	3.374428691	1.511902576	2.456579642	5.38
0.801636356	12.58932736	5.097334261	3.604468619	2.449841127	5.17
0.754522588	12.31177576	4.982640683	3.572909421	2.304601009	5.21
0.851838758	12.95936267	5.382488652	3.89574217	2.597663762	5.21
0.862299876	12.73976144	5.38111958	3.789214977	2.544018168	5.3
0.957494182	12.98560277	5.579559669	3.899095548	2.57419608	5.33
0.911723433	12.50833499	5.448775879	3.825555725	2.465699956	5.46
0.934690808	12.68609498	5.5253767	3.94462019	2.48963151	5.34
0.941880384	12.65128802	5.560408364	3.951340269	2.445309254	5.38
0.889061059	12.61504991	5.59011893	4.003268945	2.417784258	5.47
0.891547127	12.36082062	5.633451106	4.061151936	2.327406614	5.51
0.868452644	12.28951247	5.654523133	4.125037014	2.243060362	5.55
0.906218771	12.09165602	5.57937432	4.279271761	2.138785396	5.5
0.957728798	11.96108498	5.462228475	4.405418516	2.049161387	5.58
0.269067086	1.95388447	0.443489858	0.045673434	0.697083726	6.69
0.275811871	2.072846736	0.446833294	0.052812556	0.741565111	6.61
0.244557268	3.024779245	0.744189919	0.097100294	1.146201438	6.4
1.105622238	7.477237223	3.36301965	0.665752522	2.450373512	5.51
1.544210751	12.98361197	5.928008994	2.231653739	2.53524272	5.09
1.519896091	12.91570378	5.699907974	2.417078122	2.339151979	5.13
1.583014435	13.42267954	6.057660582	2.639212126	2.613303016	5.13
1.588215076	13.22421944	6.082050049	2.569293951	2.55072316	5.21
1.734297417	14.18128632	6.625604431	2.795933196	2.736613313	5.25
1.638522219	13.12852041	6.170980061	2.670495244	2.521917382	5.37
1.69129635	13.14103442	6.243722474	2.687627793	2.522791281	5.3
1.65742837	13.13169364	6.293457685	2.703652809	2.491698614	5.34
1.636745708	13.03096164	6.244732157	2.719371427	2.44131731	5.38
1.597145597	12.90781233	6.354454601	2.746555154	2.387207006	5.42
1.605453203	12.77081352	6.309625807	2.775401561	2.308146262	5.42
1.634168387	12.72941234	6.369692834	2.8327843	2.216570804	5.37
1.666409849	12.45942119	6.086165434	2.891109202	2.105702518	5.46
0.623640556	2.095234149	0.545986661	0.090568513	0.877290741	6.61
0.62434279	2.216474212	0.545986661	0.110202401	0.877290741	6.69
0.636090378	3.226628058	0.545986661	0.746869374	0.877290741	6.4
0.636243368	7.228960243	0.545986661	4.708399492	0.877290741	5.76
0.638193104	9.440079576	0.545986661	8.943701569	0.877290741	5.68
0.638592413	10.20082639	0.545986661	8.992154674	0.877290741	5.59
0.641717767	10.16212968	0.545986661	9.109117766	0.877290741	5.59
0.644820524	10.08267752	0.545986661	9.108383697	0.877290741	5.68
0.647308263	9.935238732	0.545986661	9.108816421	0.877290741	5.64
0.648495583	9.800749229	0.545986661	9.317686893	0.877290741	5.59
0.649989172	9.442718032	0.545986661	9.558837998	0.877290741	5.59
0.652197101	9.268782752	0.545986661	9.777893554	0.877290741	5.68
0.701474008	9.11620959	0.545986661	9.746573916	0.877290741	5.73
0.716233676	9.115165879	0.545986661	9.904437202	0.877290741	5.68
0.722452563	9.450804641	0.545986661	10.08741408	0.877290741	5.64
0.731863039	2.118280698	0.545986661	0.084230182	0.877290741	6.65
0.736465495	2.196400709	0.545986661	0.107160359	0.877290741	6.69
0.794181843	3.11951995	0.545986661	0.651048991	0.877290741	6.4
1.279796157	6.834791862	0.545986661	4.420899182	0.877290741	5.76
1.282718196	9.130348959	0.545986661	8.815036564	0.877290741	5.8
1.284639513	9.850213103	0.545986661	9.071853001	0.877290741	5.59
1.296464979	9.967014045	0.545986661	9.08577825	0.877290741	5.59
1.298429761	9.850718217	0.545986661	9.067692974	0.877290741	5.68
1.304826656	9.683575191	0.545986661	8.937928245	0.877290741	5.64
1.326730822	9.649464682	0.545986661	9.34856462	0.877290741	5.55
1.327556879	9.283990705	0.545986661	9.571901475	0.877290741	5.59
1.342743525	9.094438024	0.545986661	9.716917187	0.877290741	5.64
1.343315943	8.989424991	0.545986661	9.814305734	0.877290741	5.68
1.345890957	9.037206108	0.545986661	9.896789661	0.877290741	5.6
1.352203691	9.570373187	0.545986661	10.09661612	0.877290741	5.64
1.352370401	2.095018902	0.545986661	0.082004829	0.877290741	6.65
1.35785604	2.224974096	0.545986661	0.104332323	0.877290741	6.65
1.35974692	3.36206465	0.545986661	0.851629095	0.877290741	6.4
1.359915821	7.961822466	0.545986661	5.333096726	0.877290741	5.67
1.36153842	9.429251192	0.545986661	9.0323796	0.877290741	5.64
1.363507813	10.08184428	0.545986661	9.142527523	0.877290741	5.55
1.365457261	10.00315171	0.545986661	9.295261518	0.877290741	5.59
1.366096778	9.981479633	0.545986661	9.18735898	0.877290741	5.72
1.367321279	9.75977089	0.545986661	9.211171643	0.877290741	5.64
1.368209131	9.63939971	0.545986661	9.438248665	0.877290741	5.56
1.37056567	9.338405271	0.545986661	9.618500576	0.877290741	5.55
1.373390403	9.164409722	0.545986661	9.767720414	0.877290741	5.59
1.373535554	8.932385363	0.545986661	9.787950015	0.877290741	5.68
1.378606724	8.952565054	0.545986661	9.997840282	0.877290741	5.68
1.382365772	9.046731527	0.545986661	10.07414389	0.877290741	5.64
1.383746837	2.083139632	0.545986661	0.086088637	0.877290741	6.61
1.389438732	2.21365734	0.545986661	0.108311345	0.877290741	6.69
1.391644931	3.521389887	0.545986661	0.992749719	0.877290741	6.35
1.395698893	8.449290589	0.545986661	5.888657398	0.877290741	5.59
1.396581788	9.074352085	0.545986661	8.9817886	0.877290741	5.76
1.401677168	9.820329098	0.545986661	9.292710194	0.877290741	5.59
1.40400304	9.803885146	0.545986661	9.375224439	0.877290741	5.63
1.410131309	9.709598135	0.545986661	9.293726313	0.877290741	5.68
1.414108832	9.52209174	0.545986661	9.299640203	0.877290741	5.68
1.415229687	9.445615741	0.545986661	9.459813186	0.877290741	5.56
1.416083759	9.142738604	0.545986661	9.781859728	0.877290741	5.59
1.417391846	8.955710537	0.545986661	9.859308075	0.877290741	5.68
1.417757548	8.813828958	0.545986661	9.945085664	0.877290741	5.68
1.418104803	8.873525219	0.545986661	10.09847747	0.877290741	5.6
1.418803694	9.185904815	0.545986661	10.16369931	0.877290741	5.66
1.421272756	2.126158995	0.545986661	0.085675171	0.877290741	6.61
1.42265532	2.174508843	0.545986661	0.112480703	0.877290741	6.65
1.425540005	3.367135403	0.545986661	0.898405512	0.877290741	6.4
1.431888133	7.972063941	0.545986661	5.51949313	0.877290741	5.71
1.432059685	9.408396102	0.545986661	8.900140721	0.877290741	5.76
1.436015995	10.03024323	0.545986661	9.219407174	0.877290741	5.64
1.437195187	9.955611668	0.545986661	9.296344705	0.877290741	5.59
1.439661367	9.944990878	0.545986661	9.233188182	0.877290741	5.64
1.445787215	9.679029164	0.545986661	9.227665673	0.877290741	5.68
1.446486221	9.602213553	0.545986661	9.389762484	0.877290741	5.56
1.44907484	9.309118219	0.545986661	9.676790566	0.877290741	5.55
1.451718683	9.066474983	0.545986661	9.730136848	0.877290741	5.59
1.460793317	9.003877186	0.545986661	9.865777799	0.877290741	5.64
1.471232183	8.86569595	0.545986661	9.943239927	0.877290741	5.68
1.472089945	8.987289736	0.545986661	10.07316635	0.877290741	5.64
1.477507217	2.046319635	0.545986661	0.084741486	0.877290741	6.61
1.484509619	2.231667815	0.545986661	0.11645445	0.877290741	6.65
1.487135937	3.699347424	0.545986661	1.196068397	0.877290741	6.4
1.488333806	8.884199581	0.545986661	6.574326865	0.877290741	5.59
1.489016441	9.065980392	0.545986661	8.978788015	0.877290741	5.8
1.495411031	9.744667213	0.545986661	9.436667524	0.877290741	5.59
1.501128981	9.734354466	0.545986661	9.385696168	0.877290741	5.59
1.514736839	9.726552941	0.545986661	9.301516258	0.877290741	5.64
1.537869079	9.527738878	0.545986661	9.335310965	0.877290741	5.64
1.538934364	9.493349982	0.545986661	9.524736434	0.877290741	5.56
1.541387286	9.168641009	0.545986661	9.682314913	0.877290741	5.55
1.544382073	8.989460387	0.545986661	9.803335133	0.877290741	5.64
1.548558934	8.893245715	0.545986661	9.90239945	0.877290741	5.73
1.55582293	8.799448512	0.545986661	10.02430441	0.877290741	5.68
1.807490886	9.02756015	0.545986661	10.09620452	0.877290741	5.68
0.38415146	1.707833627	0.555724769	0.003276909	0.876114577	6.6
0.370611566	1.764380937	0.57738261	0.030044866	0.909991265	6.65
0.519302398	1.764931851	1.461949445	0.643102287	1.502390888	6.19
1.227559836	1.768940238	3.74986053	3.289420532	2.020660876	5.33
1.185681061	1.772013015	4.422282327	4.940103257	2.028773619	5.3
1.238438832	1.798189382	5.154263189	4.974789596	1.876881727	5.35
1.294677509	1.804061334	5.282499873	5.069673674	1.845247038	5.3
1.235020093	1.86122736	5.061062325	5.051360552	1.865247952	5.35
1.253293295	1.884740398	5.35550995	5.504544871	2.293886683	5.34
1.21194849	1.89737722	5.362766873	5.709011851	2.36978203	5.51
1.2391502	1.905918599	5.427004573	5.827138059	2.201740917	5.42
1.206978353	1.91084107	5.416630028	6.038165259	2.272909331	5.51
1.194338477	3.051809547	5.692800576	6.34094733	2.342346498	5.55
1.150217806	3.711439311	5.707879922	6.467076169	2.229351815	5.5
0.37879633	3.749189416	0.544169962	0.002431036	0.851983614	6.69
0.359538284	3.898789053	0.559799275	0.020026545	0.857925332	6.69
0.531826377	3.967561823	1.458731137	0.571733432	1.489978733	6.23
1.217361679	4.017906776	3.822564908	3.280169801	2.044960763	5.33
1.141701266	6.635841954	4.489718435	5.003143101	2.047749446	5.34
1.293511212	8.824549239	5.264263697	4.85817057	1.947215631	5.35
1.315438277	9.012441166	5.282499873	5.232136179	1.897164737	5.3
1.365158304	9.760168859	5.194427217	5.320850004	1.880283669	5.34
1.263470693	9.772910554	5.319029384	5.401809752	2.310005524	5.42
1.261181394	9.942581063	5.373806758	5.654383016	2.332242078	5.51
1.232404085	10.09659303	5.45732272	5.788327065	2.214977839	5.47
1.128263099	10.13320041	5.422237615	5.999371721	2.294163246	5.51
1.191293628	10.25265703	5.494949276	6.272757064	2.314959156	5.56
1.112862456	10.42953785	5.645246846	6.406119095	2.219693249	5.5
0.380898019	10.43084656	0.553097912	0.000996487	0.880057547	6.64
0.370676792	10.54034726	0.560704188	0.008398638	0.892994649	6.69
0.47361734	10.5833805	1.430918367	0.024861508	1.384519676	6.4
1.219134214	10.66554668	3.913856042	0.485199208	2.36909963	5.59
2.388882771	10.68979025	6.4843958	1.820210256	2.37757442	5.13
2.848027753	10.6987388	8.188389449	2.290794017	2.196548644	5.19
3.115692274	10.70056697	5.130681768	2.38246023	2.222720154	5.09
2.914780306	10.71600931	7.85996418	2.505088069	2.097733924	5.17
2.780768206	10.78659518	8.42749149	2.660530656	2.702432353	5.21
2.761345027	10.82932133	8.557457194	2.733281517	2.71381567	5.21
2.729472691	10.85704138	8.572778389	2.70277404	2.606237234	5.3
2.508581816	10.89337707	8.557113557	2.754914025	2.675729714	5.3
2.65313488	10.92798312	8.589370565	2.789069564	2.708490144	5.34
2.544605018	10.95969912	8.61239038	2.874800527	2.620489271	5.29
0.372216929	10.97623013	0.538611129	0.000561112	0.897476865	6.64
0.369882094	11.00792891	0.447216088	0.024995625	0.897189616	6.65
0.510849911	11.01711376	1.501679312	0.407719251	1.497307251	6.27
1.285085147	11.06040147	3.825687526	2.457767238	2.13970036	5.38
1.300147425	11.10242256	4.921780083	4.42317902	2.12567586	5.3
1.519648979	11.11009111	5.855279787	4.524993108	1.984030651	5.35
1.461885768	11.1288186	7.93787247	4.653482634	1.957203559	5.26
1.298357016	11.1468152	5.74528148	4.868738175	1.950863548	5.34
1.544056838	11.19113227	5.980703531	4.963711962	2.428503614	5.38
1.498005329	11.20008943	6.014484207	5.170099096	2.476631762	5.35
1.463377109	11.20180089	5.986730799	5.254976785	2.322870133	5.47
1.385831039	11.21651138	6.017214243	5.457185058	2.404673256	5.51
1.415014987	11.21689309	6.1297822	5.703136548	2.429385893	5.51
1.283514543	11.2320092	6.119072148	5.852617765	2.348319225	5.5
0.373960699	11.25748207	0.539185123	0.010555386	0.871358206	6.64
0.360226972	11.25806754	0.56870657	0.038289318	0.889741988	6.69
0.565423956	11.28696619	1.594997206	0.465888025	1.552036785	6.27
1.318430728	11.31976608	3.935885596	2.473131454	2.153233541	5.38
1.393299623	11.35958687	5.25938369	4.563697529	2.18031373	5.25
1.600549734	11.4162821	5.836291219	4.661565196	1.941063138	5.26
1.658721359	11.43894527	5.536691168	4.70515774	1.991035044	5.26
1.525598357	11.45021372	5.581724786	4.769621254	1.791831286	5.34
1.618526199	11.50921353	6.15083919	4.79461991	2.44384221	5.38
1.553043073	11.51427041	6.206659497	4.992923565	2.512278301	5.39
1.520984902	11.59896982	6.272657719	5.120720825	2.433116779	5.47
1.482775422	11.65190062	6.331299771	5.238774453	2.457742885	5.51
1.433066385	11.65893873	6.266737827	5.444549711	2.460623337	5.51
1.43514143	11.7671556	6.366612922	5.579992215	2.413888273	5.46
0.379315108	11.79012299	0.545131069	0.004482542	0.886753634	6.64
0.352297836	11.81897954	0.554571518	0.033234347	0.849884768	6.69
0.513933615	11.92879594	1.5388618	0.654972558	1.540787664	6.19
1.344471026	11.95380675	3.976027606	3.169545514	2.071860138	5.38
1.228925178	12.00889001	4.649215006	4.941257187	2.015158098	5.3
1.372413077	12.04262169	5.455800322	4.83495784	1.867973026	5.35
1.424252997	12.13397846	5.845341943	5.179043889	1.859455704	5.3
1.473315719	12.23346968	5.517745364	5.207787294	1.956959071	5.3
1.372951932	12.25234067	5.567081548	5.254047026	2.298375394	5.38
1.400261989	12.38553486	5.596111017	5.489705481	2.375433356	5.43
1.38902742	12.38768064	5.782739013	5.681096122	2.282854517	5.51
1.270769538	12.395596	5.56088966	5.81196471	2.290764237	5.51
1.220144316	12.43474331	5.747048268	6.0238987	2.344326233	5.55
1.283428619	12.50259027	5.89384063	6.200279526	2.293126971	5.46
